player_id,player_name,lane,entry_course,starts,win_rate,second_rate,third_rate,top3_rate,avg_st,min_st,max_st,top_st_rate,course_avg_top3_rate,top3_vs_course_avg,entry_shift_count,entry_shift_rate,course_strength,reliability
3551,藤 田 美 代,3,3,6,0.0,0.0,16.67,16.67,0.19,0.09,0.29,33.33,52.71,-36.04,0,0.0,苦手,C
3668,市 川 猛,5,5,4,0.0,0.0,25.0,25.0,0.165,0.07,0.22,25.0,38.06,-13.06,0,0.0,少数参考,参考
4376,藤 田 靖 弘,1,1,12,58.33,33.33,0.0,91.67,0.153,0.02,0.28,8.33,84.17,7.5,0,0.0,得意,B
4003,表 憲 一,5,5,3,0.0,66.67,0.0,66.67,0.147,0.11,0.22,33.33,38.06,28.61,0,0.0,少数参考,参考
3934,鋤 柄 貴 俊,6,6,3,0.0,0.0,0.0,0.0,0.13,0.12,0.14,0.0,23.06,-23.06,0,0.0,少数参考,参考
3934,鋤 柄 貴 俊,3,3,3,0.0,66.67,0.0,66.67,0.13,0.11,0.15,33.33,52.71,13.96,0,0.0,少数参考,参考
4095,福 来 剛,4,4,7,28.57,0.0,42.86,71.43,0.137,0.08,0.18,42.86,49.52,21.91,0,0.0,得意,C
4376,藤 田 靖 弘,4,4,11,18.18,27.27,18.18,63.64,0.152,0.1,0.31,45.45,49.52,14.12,0,0.0,得意,B
3611,岩 崎 芳 美,5,5,3,0.0,0.0,0.0,0.0,0.107,0.09,0.12,33.33,38.06,-38.06,0,0.0,少数参考,参考
3551,藤 田 美 代,6,6,6,0.0,0.0,33.33,33.33,0.167,0.05,0.29,50.0,23.06,10.27,0,0.0,得意,C
3934,鋤 柄 貴 俊,4,4,4,0.0,25.0,50.0,75.0,0.113,0.07,0.18,0.0,49.52,25.48,0,0.0,少数参考,参考
3551,藤 田 美 代,4,4,7,0.0,14.29,14.29,28.57,0.149,0.09,0.22,0.0,49.52,-20.95,0,0.0,苦手,C
3072,西 田 靖,3,2,4,0.0,0.0,25.0,25.0,0.12,0.03,0.2,50.0,52.69,-27.69,4,100.0,少数参考,参考
3582,吉 川 昭 男,3,3,8,25.0,12.5,25.0,62.5,0.149,0.07,0.27,12.5,52.71,9.79,0,0.0,得意,C
4572,渡 部 悟,4,4,6,0.0,0.0,16.67,16.67,0.11,0.01,0.19,16.67,49.52,-32.85,0,0.0,苦手,C
4776,竹 田 和 哉,6,6,5,0.0,0.0,0.0,0.0,0.166,0.09,0.23,20.0,23.06,-23.06,0,0.0,苦手,C
3788,一 宮 稔 弘,5,5,4,0.0,0.0,0.0,0.0,0.09,0.02,0.15,50.0,38.06,-38.06,0,0.0,少数参考,参考
4811,向井田 佑 紀,6,6,5,0.0,40.0,0.0,40.0,0.194,0.16,0.23,40.0,23.06,16.94,0,0.0,得意,C
4096,石 橋 道 友,3,3,7,28.57,0.0,28.57,57.14,0.137,0.09,0.24,42.86,52.71,4.43,0,0.0,やや得意,C
4760,山 崎 郡,3,3,4,50.0,0.0,0.0,50.0,0.115,0.07,0.19,50.0,52.71,-2.71,0,0.0,少数参考,参考
4572,渡 部 悟,2,2,8,0.0,25.0,37.5,62.5,0.171,0.08,0.27,37.5,52.69,9.81,0,0.0,得意,C
3788,一 宮 稔 弘,4,4,4,0.0,0.0,50.0,50.0,0.105,0.07,0.17,25.0,49.52,0.48,0,0.0,少数参考,参考
3920,正 木 聖 賢,4,4,4,0.0,75.0,0.0,75.0,0.17,0.09,0.21,50.0,49.52,25.48,0,0.0,少数参考,参考
4514,上 條 嘉 嗣,5,5,5,20.0,40.0,20.0,80.0,0.17,0.12,0.22,20.0,38.06,41.94,0,0.0,得意,C
3454,井 川 大 作,6,6,3,0.0,0.0,33.33,33.33,0.237,0.16,0.31,0.0,23.06,10.27,0,0.0,少数参考,参考
3631,田 添 康 介,2,2,11,0.0,45.45,18.18,63.64,0.14,0.06,0.19,9.09,52.69,10.95,0,0.0,得意,B
4096,石 橋 道 友,6,6,8,12.5,12.5,37.5,62.5,0.115,0.02,0.17,50.0,23.06,39.44,0,0.0,得意,C
4096,石 橋 道 友,1,1,16,81.25,6.25,6.25,93.75,0.139,0.03,0.22,31.25,84.17,9.58,0,0.0,得意,B
4514,上 條 嘉 嗣,2,2,5,20.0,40.0,20.0,80.0,0.194,0.11,0.29,0.0,52.69,27.31,0,0.0,得意,C
3454,井 川 大 作,1,1,3,0.0,0.0,33.33,33.33,0.22,0.17,0.29,0.0,84.17,-50.84,0,0.0,少数参考,参考
3920,正 木 聖 賢,1,1,11,81.82,18.18,0.0,100.0,0.115,0.07,0.17,36.36,84.17,15.83,0,0.0,得意,B
3788,一 宮 稔 弘,2,2,3,0.0,33.33,0.0,33.33,0.18,0.16,0.2,33.33,52.69,-19.36,0,0.0,少数参考,参考
3777,樋 口 亮,4,5,4,0.0,75.0,0.0,75.0,0.202,0.11,0.35,0.0,38.06,36.94,4,100.0,少数参考,参考
4749,山 口 貢 輝,5,6,3,0.0,0.0,0.0,0.0,0.197,0.17,0.24,0.0,23.06,-23.06,3,100.0,少数参考,参考
4514,上 條 嘉 嗣,4,4,4,25.0,0.0,50.0,75.0,0.18,0.11,0.25,0.0,49.52,25.48,0,0.0,少数参考,参考
4811,向井田 佑 紀,5,5,6,0.0,16.67,16.67,33.33,0.183,0.09,0.29,0.0,38.06,-4.73,0,0.0,標準,C
4572,渡 部 悟,6,6,11,0.0,9.09,18.18,27.27,0.17,0.07,0.34,0.0,23.06,4.21,0,0.0,やや得意,B
4096,石 橋 道 友,2,2,11,18.18,45.45,27.27,90.91,0.147,0.09,0.24,27.27,52.69,38.22,0,0.0,得意,B
3920,正 木 聖 賢,3,3,4,25.0,50.0,25.0,100.0,0.122,0.05,0.15,0.0,52.71,47.29,0,0.0,少数参考,参考
3788,一 宮 稔 弘,1,1,8,50.0,25.0,0.0,75.0,0.107,0.04,0.21,62.5,84.17,-9.17,0,0.0,得意,C
4489,岩 川 仁 士,1,1,5,20.0,0.0,20.0,40.0,0.182,0.07,0.35,0.0,84.17,-44.17,0,0.0,苦手,C
3454,井 川 大 作,2,2,6,0.0,16.67,33.33,50.0,0.185,0.12,0.24,0.0,52.69,-2.69,0,0.0,標準,C
3726,桂 林 寛,6,6,3,0.0,0.0,0.0,0.0,0.18,0.11,0.24,33.33,23.06,-23.06,0,0.0,少数参考,参考
4241,大 串 重 幸,3,3,5,0.0,20.0,20.0,40.0,0.128,0.09,0.17,40.0,52.71,-12.71,0,0.0,苦手,C
3454,井 川 大 作,4,4,4,0.0,0.0,0.0,0.0,0.177,0.06,0.24,25.0,49.52,-49.52,0,0.0,少数参考,参考
4760,山 崎 郡,5,5,3,33.33,33.33,0.0,66.67,0.107,0.05,0.14,66.67,38.06,28.61,0,0.0,少数参考,参考
4514,上 條 嘉 嗣,6,6,4,0.0,0.0,50.0,50.0,0.23,0.14,0.33,25.0,23.06,26.94,0,0.0,少数参考,参考
3454,井 川 大 作,3,3,5,0.0,40.0,20.0,60.0,0.152,0.09,0.23,20.0,52.71,7.29,0,0.0,やや得意,C
3788,一 宮 稔 弘,6,6,6,0.0,0.0,16.67,16.67,0.143,0.02,0.28,16.67,23.06,-6.39,0,0.0,標準,C
4760,山 崎 郡,4,4,3,33.33,0.0,33.33,66.67,0.093,0.05,0.16,33.33,49.52,17.15,0,0.0,少数参考,参考
4572,渡 部 悟,5,5,8,12.5,25.0,25.0,62.5,0.12,0.05,0.17,50.0,38.06,24.44,0,0.0,得意,C
4489,岩 川 仁 士,4,4,5,0.0,0.0,40.0,40.0,0.144,0.08,0.26,20.0,49.52,-9.52,0,0.0,標準,C
4514,上 條 嘉 嗣,3,3,3,0.0,0.0,33.33,33.33,0.21,0.08,0.31,0.0,52.71,-19.38,0,0.0,少数参考,参考
3788,一 宮 稔 弘,3,3,3,33.33,0.0,33.33,66.67,0.123,0.08,0.19,0.0,52.71,13.96,0,0.0,少数参考,参考
4406,幸 野 史 明,6,6,9,11.11,22.22,0.0,33.33,0.176,0.13,0.26,44.44,23.06,10.27,0,0.0,得意,C
4296,岡 崎 恭 裕,4,4,13,15.38,46.15,7.69,69.23,0.143,0.08,0.26,23.08,49.52,19.71,0,0.0,得意,B
3703,鳥 飼 眞,2,2,12,8.33,16.67,33.33,58.33,0.156,0.04,0.24,25.0,52.69,5.64,0,0.0,やや得意,B
4406,幸 野 史 明,3,3,12,8.33,41.67,25.0,75.0,0.168,0.12,0.34,0.0,52.71,22.29,0,0.0,得意,B
4236,松 村 敏,6,5,4,0.0,25.0,75.0,100.0,0.085,0.06,0.11,50.0,38.06,61.94,4,100.0,少数参考,参考
3703,鳥 飼 眞,1,1,10,60.0,20.0,20.0,100.0,0.164,0.11,0.22,20.0,84.17,15.83,0,0.0,得意,B
4155,長 野 壮志郎,2,2,10,10.0,10.0,10.0,30.0,0.145,0.08,0.19,20.0,52.69,-22.69,0,0.0,苦手,B
4296,岡 崎 恭 裕,1,1,19,73.68,10.53,5.26,89.47,0.105,0.02,0.19,63.16,84.17,5.3,0,0.0,得意,B
5138,村 本 大 成,2,2,6,0.0,0.0,16.67,16.67,0.197,0.07,0.28,0.0,52.69,-36.02,0,0.0,苦手,C
3906,飯 山 晃 三,3,3,7,14.29,0.0,28.57,42.86,0.173,0.12,0.21,14.29,52.71,-9.85,0,0.0,標準,C
4969,町 田 洸 希,4,4,5,20.0,0.0,0.0,20.0,0.212,0.17,0.28,0.0,49.52,-29.52,0,0.0,苦手,C
5237,永 松 良 教,6,6,18,0.0,0.0,0.0,0.0,0.168,0.05,0.55,16.67,23.06,-23.06,0,0.0,苦手,B
5258,仲 本 舜,5,6,3,0.0,0.0,33.33,33.33,0.197,0.17,0.23,0.0,23.06,10.27,3,100.0,少数参考,参考
4848,仲 谷 颯 仁,1,1,22,81.82,13.64,4.55,100.0,0.129,0.02,0.24,22.73,84.17,15.83,0,0.0,得意,A
5008,羽 野 諒,2,2,17,0.0,35.29,11.76,47.06,0.13,0.04,0.19,17.65,52.69,-5.63,0,0.0,標準,B
4506,稗 田 聖 也,5,5,5,20.0,20.0,20.0,60.0,0.178,0.07,0.35,20.0,38.06,21.94,0,0.0,得意,C
3352,小 川 晃 司,6,6,27,3.7,14.81,22.22,40.74,0.148,0.05,0.26,25.93,23.06,17.68,0,0.0,得意,A
5105,富 田 恕 生,2,2,38,10.53,28.95,15.79,55.26,0.186,0.05,0.34,5.26,52.69,2.57,0,0.0,標準,A
5244,黒 田 剛,6,6,14,0.0,0.0,0.0,0.0,0.134,0.06,0.26,28.57,23.06,-23.06,0,0.0,苦手,B
4958,溝 口 海義也,3,3,6,16.67,0.0,33.33,50.0,0.17,0.09,0.3,50.0,52.71,-2.71,0,0.0,標準,C
3714,梶 原 正,1,1,5,60.0,0.0,20.0,80.0,0.118,0.04,0.19,20.0,84.17,-4.17,0,0.0,得意,C
5093,浦 野 海,2,2,30,10.0,26.67,30.0,66.67,0.122,0.0,0.24,33.33,52.69,13.98,0,0.0,得意,A
4693,松 下 誉 士,3,3,8,0.0,12.5,0.0,12.5,0.195,0.04,0.27,12.5,52.71,-40.21,0,0.0,苦手,C
5055,眞 鳥 章 太,5,5,5,0.0,0.0,0.0,0.0,0.154,0.11,0.24,20.0,38.06,-38.06,0,0.0,苦手,C
5258,仲 本 舜,6,6,13,0.0,7.69,7.69,15.38,0.141,0.08,0.26,7.69,23.06,-7.68,0,0.0,標準,B
3906,飯 山 晃 三,1,1,3,100.0,0.0,0.0,100.0,0.12,0.04,0.18,33.33,84.17,15.83,0,0.0,少数参考,参考
3473,石 川 真 二,2,1,3,100.0,0.0,0.0,100.0,0.08,0.02,0.13,66.67,84.17,15.83,3,100.0,少数参考,参考
4789,古 賀 智 之,3,3,7,14.29,14.29,0.0,28.57,0.136,0.09,0.2,14.29,52.71,-24.14,0,0.0,苦手,C
4969,町 田 洸 希,3,3,6,0.0,16.67,0.0,16.67,0.127,0.03,0.21,16.67,52.71,-36.04,0,0.0,苦手,C
4684,楠 原 翔 太,4,4,4,25.0,25.0,25.0,75.0,0.147,0.07,0.22,0.0,49.52,25.48,0,0.0,少数参考,参考
4096,石 橋 道 友,5,5,5,0.0,0.0,20.0,20.0,0.128,0.05,0.18,40.0,38.06,-18.06,0,0.0,苦手,C
4958,溝 口 海義也,6,6,3,33.33,0.0,33.33,66.67,0.123,0.08,0.15,0.0,23.06,43.61,0,0.0,少数参考,参考
4831,羽 野 直 也,1,1,20,75.0,15.0,0.0,90.0,0.109,0.04,0.19,45.0,84.17,5.83,0,0.0,得意,A
4684,楠 原 翔 太,1,1,10,60.0,20.0,0.0,80.0,0.124,0.05,0.21,40.0,84.17,-4.17,0,0.0,得意,B
5055,眞 鳥 章 太,2,2,8,0.0,50.0,12.5,62.5,0.134,0.08,0.19,0.0,52.69,9.81,0,0.0,得意,C
5093,浦 野 海,3,3,24,12.5,33.33,8.33,54.17,0.108,0.01,0.32,45.83,52.71,1.46,0,0.0,標準,A
5008,羽 野 諒,3,3,11,9.09,9.09,36.36,54.55,0.095,0.05,0.13,27.27,52.71,1.84,0,0.0,標準,B
5105,富 田 恕 生,5,5,29,3.45,20.69,20.69,44.83,0.159,0.05,0.31,13.79,38.06,6.77,0,0.0,やや得意,A
4969,町 田 洸 希,6,6,7,0.0,14.29,0.0,14.29,0.169,0.02,0.29,0.0,23.06,-8.77,0,0.0,標準,C
4395,下 河 雅 史,2,2,13,0.0,23.08,23.08,46.15,0.115,0.04,0.19,30.77,52.69,-6.54,0,0.0,標準,B
4831,羽 野 直 也,3,3,11,54.55,9.09,9.09,72.73,0.185,0.07,0.32,18.18,52.71,20.02,0,0.0,得意,B
3906,飯 山 晃 三,2,2,9,0.0,11.11,44.44,55.56,0.189,0.13,0.28,0.0,52.69,2.87,0,0.0,標準,C
4753,森 照 夫,2,2,8,12.5,0.0,12.5,25.0,0.14,0.1,0.19,12.5,52.69,-27.69,0,0.0,苦手,C
5055,眞 鳥 章 太,4,4,6,0.0,0.0,33.33,33.33,0.157,0.08,0.22,0.0,49.52,-16.19,0,0.0,苦手,C
4848,仲 谷 颯 仁,2,3,4,25.0,0.0,50.0,75.0,0.17,0.14,0.2,0.0,52.71,22.29,4,100.0,少数参考,参考
5093,浦 野 海,5,5,26,3.85,19.23,7.69,30.77,0.179,0.06,0.39,7.69,38.06,-7.29,0,0.0,標準,A
4958,溝 口 海義也,4,4,5,0.0,40.0,20.0,60.0,0.182,0.03,0.31,20.0,49.52,10.48,0,0.0,得意,C
5008,羽 野 諒,5,5,12,8.33,0.0,16.67,25.0,0.094,0.04,0.19,58.33,38.06,-13.06,0,0.0,苦手,B
4831,羽 野 直 也,2,2,8,25.0,25.0,0.0,50.0,0.126,0.08,0.19,25.0,52.69,-2.69,0,0.0,標準,C
4753,森 照 夫,3,3,10,0.0,20.0,20.0,40.0,0.137,0.02,0.23,10.0,52.71,-12.71,0,0.0,苦手,B
4684,楠 原 翔 太,3,3,9,0.0,33.33,22.22,55.56,0.126,0.0,0.19,33.33,52.71,2.85,0,0.0,標準,C
3265,今 村 暢 孝,3,2,5,20.0,0.0,20.0,40.0,0.214,0.14,0.29,0.0,52.69,-12.69,5,100.0,苦手,C
4958,溝 口 海義也,2,2,6,0.0,66.67,0.0,66.67,0.143,0.04,0.28,16.67,52.69,13.98,0,0.0,得意,C
4789,古 賀 智 之,2,2,5,0.0,0.0,0.0,0.0,0.192,0.15,0.27,0.0,52.69,-52.69,0,0.0,苦手,C
5138,村 本 大 成,3,3,3,0.0,0.0,0.0,0.0,0.207,0.14,0.27,0.0,52.71,-52.71,0,0.0,少数参考,参考
5258,仲 本 舜,4,4,5,0.0,0.0,20.0,20.0,0.174,0.03,0.26,40.0,49.52,-29.52,0,0.0,苦手,C
5244,黒 田 剛,5,6,5,0.0,0.0,0.0,0.0,0.176,0.04,0.26,0.0,23.06,-23.06,5,100.0,苦手,C
3906,飯 山 晃 三,4,4,6,0.0,0.0,33.33,33.33,0.198,0.15,0.26,0.0,49.52,-16.19,0,0.0,苦手,C
4958,溝 口 海義也,5,5,4,0.0,0.0,75.0,75.0,0.14,0.05,0.23,50.0,38.06,36.94,0,0.0,少数参考,参考
5008,羽 野 諒,6,6,11,0.0,0.0,18.18,18.18,0.128,0.01,0.25,36.36,23.06,-4.88,0,0.0,標準,B
5093,浦 野 海,1,1,18,83.33,0.0,0.0,83.33,0.123,0.01,0.31,27.78,84.17,-0.84,0,0.0,得意,B
5237,永 松 良 教,5,6,7,0.0,0.0,0.0,0.0,0.211,0.13,0.36,14.29,23.06,-23.06,7,100.0,苦手,C
4958,溝 口 海義也,1,1,7,71.43,28.57,0.0,100.0,0.119,0.08,0.17,28.57,84.17,15.83,0,0.0,得意,C
4096,石 橋 道 友,4,4,9,33.33,11.11,11.11,55.56,0.107,0.03,0.2,55.56,49.52,6.04,0,0.0,やや得意,C
4684,楠 原 翔 太,5,5,9,0.0,44.44,11.11,55.56,0.123,0.07,0.17,11.11,38.06,17.5,0,0.0,得意,C
4753,森 照 夫,1,1,5,60.0,20.0,0.0,80.0,0.164,0.08,0.25,20.0,84.17,-4.17,0,0.0,得意,C
5008,羽 野 諒,4,4,13,0.0,23.08,15.38,38.46,0.147,0.06,0.23,30.77,49.52,-11.06,0,0.0,苦手,B
5263,花 田 凱 成,6,6,36,0.0,0.0,2.78,2.78,0.174,0.07,0.33,11.11,23.06,-20.28,0,0.0,苦手,A
5268,山 本 幸 也,6,6,34,0.0,2.94,2.94,5.88,0.207,0.02,0.42,2.94,23.06,-17.18,0,0.0,苦手,A
3352,小 川 晃 司,5,6,12,0.0,16.67,25.0,41.67,0.143,0.1,0.22,33.33,23.06,18.61,12,100.0,得意,B
3714,梶 原 正,6,5,3,0.0,0.0,33.33,33.33,0.147,0.12,0.16,33.33,38.06,-4.73,3,100.0,少数参考,参考
5008,羽 野 諒,1,1,7,28.57,42.86,14.29,85.71,0.114,0.05,0.19,28.57,84.17,1.54,0,0.0,得意,C
5263,花 田 凱 成,5,6,5,0.0,0.0,0.0,0.0,0.156,0.11,0.19,0.0,23.06,-23.06,5,100.0,苦手,C
4329,小 松 卓 司,1,1,4,25.0,25.0,25.0,75.0,0.16,0.13,0.21,0.0,84.17,-9.17,0,0.0,少数参考,参考
3906,飯 山 晃 三,5,5,5,0.0,40.0,20.0,60.0,0.186,0.12,0.24,0.0,38.06,21.94,0,0.0,得意,C
5055,眞 鳥 章 太,1,1,4,75.0,0.0,0.0,75.0,0.103,0.03,0.14,75.0,84.17,-9.17,0,0.0,少数参考,参考
4288,永 田 啓 二,2,3,3,66.67,33.33,0.0,100.0,0.12,0.02,0.19,66.67,52.71,47.29,3,100.0,少数参考,参考
4236,松 村 敏,3,4,3,33.33,0.0,66.67,100.0,0.07,0.03,0.11,0.0,49.52,50.48,3,100.0,少数参考,参考
5268,山 本 幸 也,5,6,6,0.0,0.0,16.67,16.67,0.193,0.1,0.36,16.67,23.06,-6.39,6,100.0,標準,C
4504,前 田 将 太,6,5,3,0.0,33.33,66.67,100.0,0.107,0.07,0.13,66.67,38.06,61.94,3,100.0,少数参考,参考
4684,楠 原 翔 太,2,2,7,0.0,14.29,42.86,57.14,0.104,0.01,0.21,28.57,52.69,4.45,0,0.0,やや得意,C
4288,永 田 啓 二,4,4,9,22.22,44.44,11.11,77.78,0.092,0.04,0.16,55.56,49.52,28.26,0,0.0,得意,C
5093,浦 野 海,4,4,26,15.38,23.08,19.23,57.69,0.168,0.08,0.32,11.54,49.52,8.17,0,0.0,得意,A
4789,古 賀 智 之,1,1,4,50.0,0.0,0.0,50.0,0.152,0.09,0.29,50.0,84.17,-34.17,0,0.0,少数参考,参考
5093,浦 野 海,6,6,22,4.55,4.55,18.18,27.27,0.165,0.05,0.29,13.64,23.06,4.21,0,0.0,やや得意,A
4848,仲 谷 颯 仁,3,3,13,30.77,15.38,15.38,61.54,0.123,0.06,0.25,23.08,52.71,8.83,0,0.0,得意,B
5237,永 松 良 教,4,6,3,0.0,0.0,0.0,0.0,0.127,0.09,0.15,33.33,23.06,-23.06,3,100.0,少数参考,参考
5244,黒 田 剛,4,6,4,0.0,0.0,0.0,0.0,0.18,0.12,0.26,25.0,23.06,-23.06,4,100.0,少数参考,参考
4880,澤 崎 雄 哉,1,1,3,33.33,66.67,0.0,100.0,0.167,0.12,0.19,33.33,84.17,15.83,0,0.0,少数参考,参考
4219,本 岡 勝 利,4,4,3,0.0,0.0,0.0,0.0,0.17,0.13,0.19,0.0,49.52,-49.52,0,0.0,少数参考,参考
5105,富 田 恕 生,6,6,27,7.41,3.7,25.93,37.04,0.167,0.05,0.31,14.81,23.06,13.98,0,0.0,得意,A
4536,喜 井 つかさ,1,1,9,77.78,22.22,0.0,100.0,0.117,0.01,0.25,66.67,84.17,15.83,0,0.0,得意,C
4909,薮 内 瑞 希,2,2,4,0.0,0.0,25.0,25.0,0.223,0.09,0.35,25.0,52.69,-27.69,0,0.0,少数参考,参考
4974,安 井 瑞 紀,3,3,8,0.0,25.0,0.0,25.0,0.181,0.13,0.22,12.5,52.71,-27.71,0,0.0,苦手,C
4017,向 井 美 鈴,4,4,5,40.0,20.0,0.0,60.0,0.132,0.07,0.17,20.0,49.52,10.48,0,0.0,得意,C
5003,来 田 衣 織,6,6,6,0.0,0.0,16.67,16.67,0.252,0.01,0.58,33.33,23.06,-6.39,0,0.0,標準,C
4318,桑 原 将 光,1,1,3,66.67,0.0,33.33,100.0,0.127,0.11,0.16,33.33,84.17,15.83,0,0.0,少数参考,参考
4956,齊 藤 大 将,2,2,4,0.0,25.0,0.0,25.0,0.177,0.12,0.24,0.0,52.69,-27.69,0,0.0,少数参考,参考
4872,山 下 流 心,3,3,9,0.0,11.11,55.56,66.67,0.141,0.07,0.23,0.0,52.71,13.96,0,0.0,得意,C
4276,鈴 木 勝 博,1,1,9,55.56,33.33,0.0,88.89,0.13,0.07,0.2,33.33,84.17,4.72,0,0.0,得意,C
4880,澤 崎 雄 哉,4,4,5,20.0,0.0,0.0,20.0,0.102,0.06,0.16,40.0,49.52,-29.52,0,0.0,苦手,C
3945,橋 口 真 樹,6,6,5,0.0,0.0,20.0,20.0,0.246,0.19,0.32,0.0,23.06,-3.06,0,0.0,標準,C
5145,島 川 海 輝,2,2,4,0.0,0.0,0.0,0.0,0.152,0.08,0.26,25.0,52.69,-52.69,0,0.0,少数参考,参考
4374,永 田 義 紘,3,3,5,0.0,20.0,0.0,20.0,0.16,0.11,0.2,40.0,52.71,-32.71,0,0.0,苦手,C
5105,富 田 恕 生,4,4,23,13.04,13.04,21.74,47.83,0.139,0.03,0.29,13.04,49.52,-1.69,0,0.0,標準,A
3612,馬 袋 義 則,2,2,6,16.67,33.33,0.0,50.0,0.145,0.06,0.28,16.67,52.69,-2.69,0,0.0,標準,C
4853,前 原 哉,4,4,4,0.0,0.0,0.0,0.0,0.195,0.09,0.34,0.0,49.52,-49.52,0,0.0,少数参考,参考
4956,齊 藤 大 将,5,5,5,0.0,20.0,20.0,40.0,0.158,0.09,0.21,20.0,38.06,1.94,0,0.0,標準,C
4845,前 田 紗 希,6,6,4,0.0,0.0,0.0,0.0,0.125,0.07,0.21,25.0,23.06,-23.06,0,0.0,少数参考,参考
3572,安 田 政 彦,1,1,4,75.0,25.0,0.0,100.0,0.163,0.04,0.24,25.0,84.17,15.83,0,0.0,少数参考,参考
4974,安 井 瑞 紀,4,4,5,0.0,0.0,0.0,0.0,0.14,0.05,0.25,20.0,49.52,-49.52,0,0.0,苦手,C
4276,鈴 木 勝 博,3,3,5,40.0,20.0,20.0,80.0,0.166,0.07,0.21,40.0,52.71,27.29,0,0.0,得意,C
3612,馬 袋 義 則,6,6,4,0.0,0.0,0.0,0.0,0.107,0.09,0.14,50.0,23.06,-23.06,0,0.0,少数参考,参考
4374,永 田 義 紘,2,2,5,0.0,40.0,20.0,60.0,0.192,0.08,0.24,0.0,52.69,7.31,0,0.0,やや得意,C
5009,大 賀 龍之介,3,3,5,0.0,60.0,0.0,60.0,0.146,0.01,0.23,40.0,52.71,7.29,0,0.0,やや得意,C
5145,島 川 海 輝,4,4,3,0.0,0.0,33.33,33.33,0.143,0.06,0.21,33.33,49.52,-16.19,0,0.0,少数参考,参考
3935,岩 津 徹 郎,6,6,5,0.0,0.0,0.0,0.0,0.238,0.12,0.38,0.0,23.06,-23.06,0,0.0,苦手,C
4017,向 井 美 鈴,1,1,10,60.0,30.0,10.0,100.0,0.18,0.05,0.32,20.0,84.17,15.83,0,0.0,得意,B
3945,橋 口 真 樹,3,3,4,0.0,25.0,0.0,25.0,0.195,0.1,0.27,0.0,52.71,-27.71,0,0.0,少数参考,参考
4276,鈴 木 勝 博,4,4,6,16.67,16.67,16.67,50.0,0.103,0.01,0.17,83.33,49.52,0.48,0,0.0,標準,C
4219,本 岡 勝 利,6,6,3,0.0,0.0,33.33,33.33,0.21,0.15,0.29,0.0,23.06,10.27,0,0.0,少数参考,参考
5003,来 田 衣 織,2,2,9,0.0,11.11,22.22,33.33,0.204,0.13,0.35,11.11,52.69,-19.36,0,0.0,苦手,C
4072,森 永 淳,3,3,5,20.0,20.0,20.0,60.0,0.144,0.13,0.18,20.0,52.71,7.29,0,0.0,やや得意,C
4199,北 川 潤 二,1,1,10,60.0,10.0,20.0,90.0,0.135,0.04,0.28,60.0,84.17,5.83,0,0.0,得意,B
4846,佐 藤 駿 介,5,5,8,0.0,12.5,12.5,25.0,0.181,0.09,0.39,12.5,38.06,-13.06,0,0.0,苦手,C
4974,安 井 瑞 紀,6,6,4,0.0,25.0,0.0,25.0,0.228,0.11,0.39,0.0,23.06,1.94,0,0.0,少数参考,参考
3572,安 田 政 彦,2,2,4,0.0,0.0,75.0,75.0,0.195,0.13,0.27,0.0,52.69,22.31,0,0.0,少数参考,参考
4853,前 原 哉,3,3,3,0.0,0.0,33.33,33.33,0.147,0.01,0.22,33.33,52.71,-19.38,0,0.0,少数参考,参考
5009,大 賀 龍之介,5,5,4,0.0,0.0,25.0,25.0,0.14,0.07,0.21,25.0,38.06,-13.06,0,0.0,少数参考,参考
4674,池 田 剛 規,1,1,6,16.67,16.67,50.0,83.33,0.142,0.1,0.21,0.0,84.17,-0.84,0,0.0,標準,C
4909,薮 内 瑞 希,5,5,3,0.0,0.0,0.0,0.0,0.137,0.1,0.17,33.33,38.06,-38.06,0,0.0,少数参考,参考
3945,橋 口 真 樹,1,1,3,66.67,33.33,0.0,100.0,0.227,0.19,0.28,0.0,84.17,15.83,0,0.0,少数参考,参考
5003,来 田 衣 織,3,3,6,0.0,50.0,0.0,50.0,0.185,0.09,0.35,33.33,52.71,-2.71,0,0.0,標準,C
5145,島 川 海 輝,6,6,4,0.0,0.0,0.0,0.0,0.182,0.13,0.24,0.0,23.06,-23.06,0,0.0,少数参考,参考
3612,馬 袋 義 則,1,1,14,42.86,14.29,14.29,71.43,0.139,0.03,0.27,35.71,84.17,-12.74,0,0.0,得意,B
4277,金 田 大 輔,3,3,3,33.33,0.0,33.33,66.67,0.157,0.11,0.19,0.0,52.71,13.96,0,0.0,少数参考,参考
4872,山 下 流 心,5,5,6,0.0,0.0,16.67,16.67,0.17,0.07,0.32,0.0,38.06,-21.39,0,0.0,苦手,C
4846,佐 藤 駿 介,3,3,10,10.0,20.0,0.0,30.0,0.145,0.03,0.29,30.0,52.71,-22.71,0,0.0,苦手,B
4883,岡 部 大 輝,4,4,3,0.0,33.33,0.0,33.33,0.08,0.02,0.15,66.67,49.52,-16.19,0,0.0,少数参考,参考
4072,森 永 淳,6,6,4,0.0,0.0,0.0,0.0,0.13,0.12,0.15,75.0,23.06,-23.06,0,0.0,少数参考,参考
4845,前 田 紗 希,1,1,7,28.57,42.86,14.29,85.71,0.154,0.03,0.3,28.57,84.17,1.54,0,0.0,得意,C
